,bus,Pg,Qg,Qmax,Qmin,Vg,mBase,status,Pmax,Pmin,Pc1,Pc2,Qc1min,Qc1max,Qc2min,Qc2max,ramp_agc,ramp_10,ramp_30,ramp_q,apf,mu_Pmax,mu_Pmin,mu_Qmax,mu_Qmin
170,1123,1.3,-0.06,0.5,-0.06,1.04,1.56,1,1.3,0.27,0,0,0,0,0,0,0,0,0,0,1.3,0.0,0.0,0.0,0.0
171,1126,0.0,0.0,0.31,-0.04,1.04,0.96,0,0.8,0.37,0,0,0,0,0,0,0,0,0,0,0.8,0.0,0.0,0.0,0.0
172,1127,0.8,-0.04,0.31,-0.04,1.0425,0.96,1,0.8,0.34,0,0,0,0,0,0,0,0,0,0,0.8,0.0,0.0,0.0,0.0
173,1127,0.8,-0.04,0.31,-0.04,1.0425,0.96,1,0.8,0.2,0,0,0,0,0,0,0,0,0,0,0.8,0.0,0.0,0.0,0.0
174,1131,0.45,-0.02,0.17,-0.02,1.0425,0.54,1,0.45,0.08,0,0,0,0,0,0,0,0,0,0,0.45,0.0,0.0,0.0,0.0
175,1132,0.45,-0.02,0.17,-0.02,1.0425,0.54,1,0.45,0.06,0,0,0,0,0,0,0,0,0,0,0.45,0.0,0.0,0.0,0.0
176,1132,0.45,-0.02,0.17,-0.02,1.0425,0.54,1,0.45,0.17,0,0,0,0,0,0,0,0,0,0,0.45,0.0,0.0,0.0,0.0
177,1133,0.0,0.0,0.17,-0.02,1.04,0.54,0,0.45,0.05,0,0,0,0,0,0,0,0,0,0,0.45,0.0,0.0,0.0,0.0
178,1136,0.0,0.0,0.27,-0.03,1.04,0.84,0,0.7,0.16,0,0,0,0,0,0,0,0,0,0,0.7,0.0,0.0,0.0,0.0
179,1136,0.7,-0.03,0.27,-0.03,1.04,0.84,1,0.7,0.18,0,0,0,0,0,0,0,0,0,0,0.7,0.0,0.0,0.0,0.0
180,1138,0.64,0.25,0.25,-0.03,1.04,0.77,1,0.64,0.29,0,0,0,0,0,0,0,0,0,0,0.64,0.0,0.0,0.0,0.0
181,1138,0.64,0.25,0.25,-0.03,1.04,0.77,1,0.64,0.16,0,0,0,0,0,0,0,0,0,0,0.64,0.0,0.0,0.0,0.0
182,1138,0.0,0.0,0.25,-0.03,1.04,0.77,0,0.64,0.17,0,0,0,0,0,0,0,0,0,0,0.64,0.0,0.0,0.0,0.0
183,1138,0.64,0.25,0.25,-0.03,1.04,0.77,1,0.64,0.1,0,0,0,0,0,0,0,0,0,0,0.64,0.0,0.0,0.0,0.0
184,1138,0.64,0.25,0.25,-0.03,1.04,0.77,1,0.64,0.18,0,0,0,0,0,0,0,0,0,0,0.64,0.0,0.0,0.0,0.0
185,1143,0.0,0.0,7.35,-4.97,1.04,41.4,0,34.5,11.28,0,0,0,0,0,0,0,0,0,0,34.5,0.0,0.0,0.0,0.0
186,1146,1.28,-0.06,0.49,-0.06,1.036,1.54,1,1.28,0.41,0,0,0,0,0,0,0,0,0,0,1.2833,0.0,0.0,0.0,0.0
187,1146,1.28,-0.06,0.49,-0.06,1.036,1.54,1,1.28,0.64,0,0,0,0,0,0,0,0,0,0,1.2833,0.0,0.0,0.0,0.0
188,1146,1.28,-0.06,0.49,-0.06,1.036,1.54,1,1.28,0.42,0,0,0,0,0,0,0,0,0,0,1.2833,0.0,0.0,0.0,0.0
189,1146,1.28,-0.06,0.49,-0.06,1.036,1.54,1,1.28,0.41,0,0,0,0,0,0,0,0,0,0,1.2833,0.0,0.0,0.0,0.0
190,1146,1.28,-0.06,0.49,-0.06,1.036,1.54,1,1.28,0.33,0,0,0,0,0,0,0,0,0,0,1.2833,0.0,0.0,0.0,0.0
191,1146,1.28,-0.06,0.49,-0.06,1.036,1.54,1,1.28,0.32,0,0,0,0,0,0,0,0,0,0,1.2833,0.0,0.0,0.0,0.0
192,1148,6.59,-0.32,2.53,-0.32,1.038,7.92,1,6.6,0.84,0,0,0,0,0,0,0,0,0,0,6.6,0.0,0.0,0.0,0.0
193,1150,1.2,0.46,0.46,-0.06,1.043,1.44,1,1.2,0.27,0,0,0,0,0,0,0,0,0,0,1.2,0.0,0.0,0.0,0.0
194,1151,1.2,0.46,0.46,-0.06,1.043,1.44,1,1.2,0.22,0,0,0,0,0,0,0,0,0,0,1.2,0.0,0.0,0.0,0.0
195,1151,1.2,0.46,0.46,-0.06,1.043,1.44,1,1.2,0.52,0,0,0,0,0,0,0,0,0,0,1.2,0.0,0.0,0.0,0.0
196,1151,1.2,0.46,0.46,-0.06,1.043,1.44,1,1.2,0.36,0,0,0,0,0,0,0,0,0,0,1.2,0.0,0.0,0.0,0.0
197,1151,0.0,0.0,0.46,-0.06,1.043,1.44,0,1.2,0.27,0,0,0,0,0,0,0,0,0,0,1.2,0.0,0.0,0.0,0.0
198,1151,1.2,0.46,0.46,-0.06,1.043,1.44,1,1.2,0.39,0,0,0,0,0,0,0,0,0,0,1.2,0.0,0.0,0.0,0.0
199,1157,187.74,95.68,95.68,-20.86,1.0088,225.56,1,187.97,36.73,0,0,0,0,0,0,0,0,0,0,187.9667,0.0,0.0,0.0,0.0
200,1158,187.74,95.68,95.68,-20.86,1.0225,225.56,1,187.97,86.98,0,0,0,0,0,0,0,0,0,0,187.9667,0.0,0.0,0.0,0.0
201,1159,187.74,95.68,95.68,-20.86,1.0225,225.56,1,187.97,44.4,0,0,0,0,0,0,0,0,0,0,187.9667,0.0,0.0,0.0,0.0
202,1164,59.93,12.78,12.78,-8.64,1.0245,72.0,1,60.0,6.34,0,0,0,0,0,0,0,0,0,0,60.0,0.0,0.0,0.0,0.0
203,1168,37.16,-4.13,18.93,-4.13,1.04,44.64,1,37.2,11.09,0,0,0,0,0,0,0,0,0,0,37.2,0.0,0.0,0.0,0.0
204,1168,37.16,-4.13,18.93,-4.13,1.04,44.64,1,37.2,4.55,0,0,0,0,0,0,0,0,0,0,37.2,0.0,0.0,0.0,0.0
205,1169,37.16,-4.13,18.93,-4.13,1.04,44.64,1,37.2,4.72,0,0,0,0,0,0,0,0,0,0,37.2,0.0,0.0,0.0,0.0
206,1172,1.08,0.42,0.42,-0.05,1.045,1.3,1,1.08,0.15,0,0,0,0,0,0,0,0,0,0,1.0833,0.0,0.0,0.0,0.0
207,1172,0.0,0.0,0.42,-0.05,1.045,1.3,0,1.08,0.26,0,0,0,0,0,0,0,0,0,0,1.0833,0.0,0.0,0.0,0.0
208,1172,1.08,0.42,0.42,-0.05,1.045,1.3,1,1.08,0.51,0,0,0,0,0,0,0,0,0,0,1.0833,0.0,0.0,0.0,0.0
209,1172,1.08,0.42,0.42,-0.05,1.045,1.3,1,1.08,0.23,0,0,0,0,0,0,0,0,0,0,1.0833,0.0,0.0,0.0,0.0
210,1172,0.0,0.0,0.42,-0.05,1.045,1.3,0,1.08,0.51,0,0,0,0,0,0,0,0,0,0,1.0833,0.0,0.0,0.0,0.0
211,1172,1.08,0.42,0.42,-0.05,1.045,1.3,1,1.08,0.27,0,0,0,0,0,0,0,0,0,0,1.0833,0.0,0.0,0.0,0.0
212,1177,4.43,0.99,2.07,-0.54,1.0515,5.32,1,4.43,0.82,0,0,0,0,0,0,0,0,0,0,4.4333,0.0,0.0,0.0,0.0
213,1177,4.43,0.99,2.07,-0.54,1.0515,5.32,1,4.43,1.33,0,0,0,0,0,0,0,0,0,0,4.4333,0.0,0.0,0.0,0.0
214,1178,4.43,2.07,2.07,-0.54,1.05,5.32,1,4.43,2.14,0,0,0,0,0,0,0,0,0,0,4.4333,0.0,0.0,0.0,0.0
215,1178,4.43,2.07,2.07,-0.54,1.05,5.32,1,4.43,1.85,0,0,0,0,0,0,0,0,0,0,4.4333,0.0,0.0,0.0,0.0
216,1179,4.43,2.07,2.07,-0.54,1.05,5.32,1,4.43,0.7,0,0,0,0,0,0,0,0,0,0,4.4333,0.0,0.0,0.0,0.0
217,1179,4.43,2.07,2.07,-0.54,1.05,5.32,1,4.43,2.01,0,0,0,0,0,0,0,0,0,0,4.4333,0.0,0.0,0.0,0.0
218,1187,56.93,12.14,12.14,-8.21,1.05,68.4,1,57.0,8.99,0,0,0,0,0,0,0,0,0,0,57.0,0.0,0.0,0.0,0.0
219,1190,1.6,-0.08,0.61,-0.08,1.036,1.92,1,1.6,0.75,0,0,0,0,0,0,0,0,0,0,1.6,0.0,0.0,0.0,0.0
220,1193,0.4,0.15,0.15,-0.02,1.055,0.48,1,0.4,0.14,0,0,0,0,0,0,0,0,0,0,0.4,0.0,0.0,0.0,0.0
221,1193,0.0,0.0,0.15,-0.02,1.055,0.48,0,0.4,0.05,0,0,0,0,0,0,0,0,0,0,0.4,0.0,0.0,0.0,0.0
222,1194,0.0,0.0,0.15,-0.02,1.04,0.48,0,0.4,0.08,0,0,0,0,0,0,0,0,0,0,0.4,0.0,0.0,0.0,0.0
223,1197,0.4,-0.02,0.15,-0.02,1.04,0.48,1,0.4,0.18,0,0,0,0,0,0,0,0,0,0,0.4,0.0,0.0,0.0,0.0
224,1197,0.4,-0.02,0.15,-0.02,1.04,0.48,1,0.4,0.2,0,0,0,0,0,0,0,0,0,0,0.4,0.0,0.0,0.0,0.0
225,1197,1.5,-0.07,0.58,-0.07,1.04,1.8,1,1.5,0.33,0,0,0,0,0,0,0,0,0,0,1.5,0.0,0.0,0.0,0.0
226,1199,0.0,0.0,2.5,-0.32,1.04,7.8,0,6.5,2.6,0,0,0,0,0,0,0,0,0,0,6.5,0.0,0.0,0.0,0.0
227,1200,6.49,-0.32,2.5,-0.32,1.04,7.8,1,6.5,3.15,0,0,0,0,0,0,0,0,0,0,6.5,0.0,0.0,0.0,0.0
228,1206,2.8,1.08,1.08,-0.14,1.0425,3.36,1,2.8,0.52,0,0,0,0,0,0,0,0,0,0,2.8,0.0,0.0,0.0,0.0
229,1211,1.0,0.38,0.38,-0.05,1.04,1.2,1,1.0,0.13,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
230,1212,9.69,3.72,3.72,-0.48,1.04,11.64,1,9.7,1.82,0,0,0,0,0,0,0,0,0,0,9.7,0.0,0.0,0.0,0.0
231,1214,9.69,-0.41,3.72,-0.48,1.04,11.64,1,9.7,2.0,0,0,0,0,0,0,0,0,0,0,9.7,0.0,0.0,0.0,0.0
232,1743,413.51,184.59,192.92,-50.51,1.0368,496.8,1,414.0,88.18,0,0,0,0,0,0,0,0,0,0,414.0,0.0,0.0,0.0,0.0
233,1751,229.33,-28.01,106.99,-28.01,1.0377,275.52,1,229.6,97.66,0,0,0,0,0,0,0,0,0,0,229.6,0.0,0.0,0.0,0.0
234,1752,0.0,0.0,106.99,-28.01,1.0443,275.52,0,229.6,91.52,0,0,0,0,0,0,0,0,0,0,229.6,0.0,0.0,0.0,0.0
235,1755,0.0,0.0,23.3,-6.1,1.04,60.0,0,50.0,20.61,0,0,0,0,0,0,0,0,0,0,50.0,0.0,0.0,0.0,0.0
236,1755,0.0,0.0,23.3,-6.1,1.04,60.0,0,50.0,7.97,0,0,0,0,0,0,0,0,0,0,50.0,0.0,0.0,0.0,0.0
237,1758,2.7,-0.13,1.04,-0.13,1.0385,3.24,1,2.7,0.74,0,0,0,0,0,0,0,0,0,0,2.7,0.0,0.0,0.0,0.0
238,1761,1.5,0.58,0.58,-0.07,1.039,1.8,1,1.5,0.69,0,0,0,0,0,0,0,0,0,0,1.5,0.0,0.0,0.0,0.0
239,1762,0.0,0.0,0.58,-0.07,1.04,1.8,0,1.5,0.64,0,0,0,0,0,0,0,0,0,0,1.5,0.0,0.0,0.0,0.0
240,1766,1.6,0.61,0.61,-0.08,1.04,1.92,1,1.6,0.51,0,0,0,0,0,0,0,0,0,0,1.6,0.0,0.0,0.0,0.0
241,1767,1.7,0.65,0.65,-0.08,1.04,2.04,1,1.7,0.76,0,0,0,0,0,0,0,0,0,0,1.7,0.0,0.0,0.0,0.0
242,1770,2.33,-0.28,1.09,-0.28,1.04,2.8,1,2.33,1.13,0,0,0,0,0,0,0,0,0,0,2.3333,0.0,0.0,0.0,0.0
243,1770,2.33,-0.28,1.09,-0.28,1.04,2.8,1,2.33,0.6,0,0,0,0,0,0,0,0,0,0,2.3333,0.0,0.0,0.0,0.0
244,1770,2.33,-0.28,1.09,-0.28,1.04,2.8,1,2.33,0.93,0,0,0,0,0,0,0,0,0,0,2.3333,0.0,0.0,0.0,0.0
245,1772,0.63,-0.08,0.3,-0.08,1.036,0.76,1,0.63,0.28,0,0,0,0,0,0,0,0,0,0,0.6333,0.0,0.0,0.0,0.0
246,1772,0.63,-0.08,0.3,-0.08,1.036,0.76,1,0.63,0.17,0,0,0,0,0,0,0,0,0,0,0.6333,0.0,0.0,0.0,0.0
247,1772,0.63,-0.08,0.3,-0.08,1.036,0.76,1,0.63,0.13,0,0,0,0,0,0,0,0,0,0,0.6333,0.0,0.0,0.0,0.0
248,1772,0.63,-0.08,0.3,-0.08,1.036,0.76,1,0.63,0.22,0,0,0,0,0,0,0,0,0,0,0.6333,0.0,0.0,0.0,0.0
249,1773,0.0,0.0,0.3,-0.08,1.04,0.76,0,0.63,0.12,0,0,0,0,0,0,0,0,0,0,0.6333,0.0,0.0,0.0,0.0
250,1774,0.0,0.0,0.3,-0.08,1.04,0.76,0,0.63,0.16,0,0,0,0,0,0,0,0,0,0,0.6333,0.0,0.0,0.0,0.0
251,1778,0.0,0.0,2.55,-0.55,1.04,6.0,0,5.0,1.54,0,0,0,0,0,0,0,0,0,0,5.0,0.0,0.0,0.0,0.0
252,1780,0.0,0.0,21.09,-14.26,1.04,118.8,0,99.0,46.33,0,0,0,0,0,0,0,0,0,0,99.0,0.0,0.0,0.0,0.0
253,1787,14.98,0.68,5.76,-0.74,1.0505,18.0,1,15.0,1.98,0,0,0,0,0,0,0,0,0,0,15.0,0.0,0.0,0.0,0.0
254,1793,263.02,18.26,134.04,-29.23,1.0037,316.0,1,263.33,114.33,0,0,0,0,0,0,0,0,0,0,263.3333,0.0,0.0,0.0,0.0
255,1794,263.02,18.26,134.04,-29.23,1.0037,316.0,1,263.33,104.86,0,0,0,0,0,0,0,0,0,0,263.3333,0.0,0.0,0.0,0.0
256,1795,263.02,18.26,134.04,-29.23,1.0095,316.0,1,263.33,109.65,0,0,0,0,0,0,0,0,0,0,263.3333,0.0,0.0,0.0,0.0
257,1801,1240.52,218.58,457.06,-101.84,1.0481,1490.4,1,1242.0,462.96,0,0,0,0,0,0,0,0,0,0,1242.0,0.0,0.0,0.0,0.0
258,1806,17.98,-0.98,8.39,-2.2,1.045,21.6,1,18.0,4.11,0,0,0,0,0,0,0,0,0,0,18.0,0.0,0.0,0.0,0.0
259,1810,4.59,1.77,1.77,-0.23,1.0475,5.52,1,4.6,0.68,0,0,0,0,0,0,0,0,0,0,4.6,0.0,0.0,0.0,0.0
260,1814,3.4,-0.17,1.31,-0.17,1.0345,4.08,1,3.4,1.34,0,0,0,0,0,0,0,0,0,0,3.4,0.0,0.0,0.0,0.0
261,1816,0.0,0.0,0.12,-0.01,1.0385,0.36,0,0.3,0.07,0,0,0,0,0,0,0,0,0,0,0.3,0.0,0.0,0.0,0.0
262,1816,0.3,-0.01,0.12,-0.01,1.0385,0.36,1,0.3,0.09,0,0,0,0,0,0,0,0,0,0,0.3,0.0,0.0,0.0,0.0
263,1816,0.85,-0.04,0.33,-0.04,1.0385,1.02,1,0.85,0.21,0,0,0,0,0,0,0,0,0,0,0.85,0.0,0.0,0.0,0.0
264,1816,0.85,-0.04,0.33,-0.04,1.0385,1.02,1,0.85,0.13,0,0,0,0,0,0,0,0,0,0,0.85,0.0,0.0,0.0,0.0
265,1816,1.05,-0.05,0.4,-0.05,1.0385,1.26,1,1.05,0.2,0,0,0,0,0,0,0,0,0,0,1.05,0.0,0.0,0.0,0.0
266,1816,1.05,-0.05,0.4,-0.05,1.0385,1.26,1,1.05,0.48,0,0,0,0,0,0,0,0,0,0,1.05,0.0,0.0,0.0,0.0
267,1816,2.4,-0.12,0.92,-0.12,1.0385,2.88,1,2.4,0.3,0,0,0,0,0,0,0,0,0,0,2.4,0.0,0.0,0.0,0.0
268,1817,0.3,0.06,0.12,-0.01,1.04,0.36,1,0.3,0.04,0,0,0,0,0,0,0,0,0,0,0.3,0.0,0.0,0.0,0.0
269,1818,0.3,0.06,0.12,-0.01,1.04,0.36,1,0.3,0.11,0,0,0,0,0,0,0,0,0,0,0.3,0.0,0.0,0.0,0.0
270,1823,23.97,5.11,5.11,-3.46,1.045,28.8,1,24.0,9.95,0,0,0,0,0,0,0,0,0,0,24.0,0.0,0.0,0.0,0.0
271,1829,47.94,-6.91,10.22,-6.91,1.04,57.6,1,48.0,21.1,0,0,0,0,0,0,0,0,0,0,48.0,0.0,0.0,0.0,0.0
272,1833,35.06,-1.72,13.48,-1.72,1.044,42.12,1,35.1,16.65,0,0,0,0,0,0,0,0,0,0,35.1,0.0,0.0,0.0,0.0
273,1833,35.06,-1.72,13.48,-1.72,1.044,42.12,1,35.1,11.12,0,0,0,0,0,0,0,0,0,0,35.1,0.0,0.0,0.0,0.0
274,1833,35.06,-1.72,13.48,-1.72,1.044,42.12,1,35.1,5.65,0,0,0,0,0,0,0,0,0,0,35.1,0.0,0.0,0.0,0.0
275,1833,35.06,-1.72,13.48,-1.72,1.044,42.12,1,35.1,8.0,0,0,0,0,0,0,0,0,0,0,35.1,0.0,0.0,0.0,0.0
276,1839,2.8,1.08,1.08,-0.14,1.036,3.36,1,2.8,0.94,0,0,0,0,0,0,0,0,0,0,2.8,0.0,0.0,0.0,0.0
277,1840,0.5,-0.02,0.19,-0.02,1.0365,0.6,1,0.5,0.19,0,0,0,0,0,0,0,0,0,0,0.5,0.0,0.0,0.0,0.0
278,1840,0.0,0.0,0.19,-0.02,1.0365,0.6,0,0.5,0.15,0,0,0,0,0,0,0,0,0,0,0.5,0.0,0.0,0.0,0.0
279,1840,0.0,0.0,0.19,-0.02,1.0365,0.6,0,0.5,0.22,0,0,0,0,0,0,0,0,0,0,0.5,0.0,0.0,0.0,0.0
280,1840,0.7,-0.03,0.27,-0.03,1.0365,0.84,1,0.7,0.19,0,0,0,0,0,0,0,0,0,0,0.7,0.0,0.0,0.0,0.0
281,1840,0.7,-0.03,0.27,-0.03,1.0365,0.84,1,0.7,0.11,0,0,0,0,0,0,0,0,0,0,0.7,0.0,0.0,0.0,0.0
282,1840,2.8,-0.14,1.08,-0.14,1.0365,3.36,1,2.8,0.67,0,0,0,0,0,0,0,0,0,0,2.8,0.0,0.0,0.0,0.0
283,1840,2.8,-0.14,1.08,-0.14,1.0365,3.36,1,2.8,0.5,0,0,0,0,0,0,0,0,0,0,2.8,0.0,0.0,0.0,0.0
284,1844,3.2,-0.16,1.23,-0.16,1.036,3.84,1,3.2,0.76,0,0,0,0,0,0,0,0,0,0,3.2,0.0,0.0,0.0,0.0
285,1844,3.2,-0.16,1.23,-0.16,1.036,3.84,1,3.2,0.46,0,0,0,0,0,0,0,0,0,0,3.2,0.0,0.0,0.0,0.0
286,1847,3.2,-0.16,1.23,-0.16,1.026,3.84,1,3.2,1.08,0,0,0,0,0,0,0,0,0,0,3.2,0.0,0.0,0.0,0.0
287,1847,0.6,-0.03,0.23,-0.03,1.026,0.72,1,0.6,0.15,0,0,0,0,0,0,0,0,0,0,0.6,0.0,0.0,0.0,0.0
288,1848,0.0,0.0,0.23,-0.03,1.04,0.72,0,0.6,0.17,0,0,0,0,0,0,0,0,0,0,0.6,0.0,0.0,0.0,0.0
289,1853,0.0,0.0,0.33,-0.09,1.04,0.84,0,0.7,0.34,0,0,0,0,0,0,0,0,0,0,0.7,0.0,0.0,0.0,0.0
290,1854,0.7,-0.09,0.33,-0.09,1.04,0.84,1,0.7,0.26,0,0,0,0,0,0,0,0,0,0,0.7,0.0,0.0,0.0,0.0
291,1856,18.58,-1.86,8.67,-2.27,1.009,22.32,1,18.6,3.67,0,0,0,0,0,0,0,0,0,0,18.6,0.0,0.0,0.0,0.0
292,1857,18.58,8.67,8.67,-2.27,1.0345,22.32,1,18.6,5.62,0,0,0,0,0,0,0,0,0,0,18.6,0.0,0.0,0.0,0.0
293,1857,0.7,0.33,0.33,-0.09,1.0345,0.84,1,0.7,0.31,0,0,0,0,0,0,0,0,0,0,0.7,0.0,0.0,0.0,0.0
294,1863,5.04,-0.25,1.94,-0.25,1.042,6.06,1,5.05,0.74,0,0,0,0,0,0,0,0,0,0,5.05,0.0,0.0,0.0,0.0
295,1863,5.04,-0.25,1.94,-0.25,1.042,6.06,1,5.05,1.84,0,0,0,0,0,0,0,0,0,0,5.05,0.0,0.0,0.0,0.0
296,1864,5.04,-0.25,1.94,-0.25,1.042,6.06,1,5.05,0.54,0,0,0,0,0,0,0,0,0,0,5.05,0.0,0.0,0.0,0.0
297,1864,5.04,-0.25,1.94,-0.25,1.042,6.06,1,5.05,0.78,0,0,0,0,0,0,0,0,0,0,5.05,0.0,0.0,0.0,0.0
298,1865,0.0,0.0,1.94,-0.25,1.046,6.06,0,5.05,2.05,0,0,0,0,0,0,0,0,0,0,5.05,0.0,0.0,0.0,0.0
299,1865,5.04,1.94,1.94,-0.25,1.046,6.06,1,5.05,0.55,0,0,0,0,0,0,0,0,0,0,5.05,0.0,0.0,0.0,0.0
300,1866,0.55,0.21,0.21,-0.03,1.046,0.66,1,0.55,0.26,0,0,0,0,0,0,0,0,0,0,0.55,0.0,0.0,0.0,0.0
301,1866,0.55,0.21,0.21,-0.03,1.046,0.66,1,0.55,0.26,0,0,0,0,0,0,0,0,0,0,0.55,0.0,0.0,0.0,0.0
302,1867,0.0,0.0,0.21,-0.03,1.046,0.66,0,0.55,0.14,0,0,0,0,0,0,0,0,0,0,0.55,0.0,0.0,0.0,0.0
303,1867,0.55,0.21,0.21,-0.03,1.046,0.66,1,0.55,0.09,0,0,0,0,0,0,0,0,0,0,0.55,0.0,0.0,0.0,0.0
304,1874,18.58,-2.27,8.67,-2.27,1.04,22.32,1,18.6,4.58,0,0,0,0,0,0,0,0,0,0,18.6,0.0,0.0,0.0,0.0
305,1877,4.99,-0.25,1.92,-0.25,1.04,6.0,1,5.0,2.5,0,0,0,0,0,0,0,0,0,0,5.0,0.0,0.0,0.0,0.0
306,1879,1.4,-0.17,0.65,-0.17,1.04,1.68,1,1.4,0.65,0,0,0,0,0,0,0,0,0,0,1.4,0.0,0.0,0.0,0.0
307,1879,1.4,-0.17,0.65,-0.17,1.04,1.68,1,1.4,0.56,0,0,0,0,0,0,0,0,0,0,1.4,0.0,0.0,0.0,0.0
308,1882,1.0,0.26,0.38,-0.05,1.04,1.2,1,1.0,0.43,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
309,1883,0.0,0.0,1.65,-0.21,1.04,5.16,0,4.3,1.56,0,0,0,0,0,0,0,0,0,0,4.3,0.0,0.0,0.0,0.0
310,1887,1.75,0.67,0.67,-0.09,1.0575,2.1,1,1.75,0.81,0,0,0,0,0,0,0,0,0,0,1.75,0.0,0.0,0.0,0.0
311,1887,0.0,0.0,0.67,-0.09,1.0575,2.1,0,1.75,0.57,0,0,0,0,0,0,0,0,0,0,1.75,0.0,0.0,0.0,0.0
312,1891,1.3,0.5,0.5,-0.06,1.04,1.56,1,1.3,0.43,0,0,0,0,0,0,0,0,0,0,1.3,0.0,0.0,0.0,0.0
313,1891,0.0,0.0,0.4,-0.05,1.04,1.26,0,1.05,0.42,0,0,0,0,0,0,0,0,0,0,1.05,0.0,0.0,0.0,0.0
314,1892,1.05,0.4,0.4,-0.05,1.04,1.26,1,1.05,0.45,0,0,0,0,0,0,0,0,0,0,1.05,0.0,0.0,0.0,0.0
315,1893,0.7,0.27,0.27,-0.03,1.04,0.84,1,0.7,0.08,0,0,0,0,0,0,0,0,0,0,0.7,0.0,0.0,0.0,0.0
316,1893,0.7,0.27,0.27,-0.03,1.04,0.84,1,0.7,0.26,0,0,0,0,0,0,0,0,0,0,0.7,0.0,0.0,0.0,0.0
317,1894,0.35,0.13,0.13,-0.02,1.04,0.42,1,0.35,0.17,0,0,0,0,0,0,0,0,0,0,0.35,0.0,0.0,0.0,0.0
318,1894,0.35,0.13,0.13,-0.02,1.04,0.42,1,0.35,0.11,0,0,0,0,0,0,0,0,0,0,0.35,0.0,0.0,0.0,0.0
319,1895,0.35,0.13,0.13,-0.02,1.04,0.42,1,0.35,0.1,0,0,0,0,0,0,0,0,0,0,0.35,0.0,0.0,0.0,0.0
320,1895,0.35,0.13,0.13,-0.02,1.04,0.42,1,0.35,0.14,0,0,0,0,0,0,0,0,0,0,0.35,0.0,0.0,0.0,0.0
321,1898,3.1,0.45,1.19,-0.15,1.043,3.72,1,3.1,0.78,0,0,0,0,0,0,0,0,0,0,3.1,0.0,0.0,0.0,0.0
322,1898,3.1,0.45,1.19,-0.15,1.043,3.72,1,3.1,1.19,0,0,0,0,0,0,0,0,0,0,3.1,0.0,0.0,0.0,0.0
323,1898,3.1,0.45,1.19,-0.15,1.043,3.72,1,3.1,0.63,0,0,0,0,0,0,0,0,0,0,3.1,0.0,0.0,0.0,0.0
324,1898,3.1,0.45,1.19,-0.15,1.043,3.72,1,3.1,1.21,0,0,0,0,0,0,0,0,0,0,3.1,0.0,0.0,0.0,0.0
325,1900,35.06,13.48,13.48,-1.72,1.0455,42.12,1,35.1,13.26,0,0,0,0,0,0,0,0,0,0,35.1,0.0,0.0,0.0,0.0
326,1901,35.06,-1.72,13.48,-1.72,1.0425,42.12,1,35.1,10.22,0,0,0,0,0,0,0,0,0,0,35.1,0.0,0.0,0.0,0.0
327,1901,35.06,-1.72,13.48,-1.72,1.0425,42.12,1,35.1,17.0,0,0,0,0,0,0,0,0,0,0,35.1,0.0,0.0,0.0,0.0
328,1901,0.0,0.0,13.48,-1.72,1.0425,42.12,0,35.1,14.1,0,0,0,0,0,0,0,0,0,0,35.1,0.0,0.0,0.0,0.0
329,1905,0.0,0.0,1.34,-0.17,1.04,4.2,0,3.5,1.01,0,0,0,0,0,0,0,0,0,0,3.5,0.0,0.0,0.0,0.0
330,1905,3.5,-0.17,1.34,-0.17,1.04,4.2,1,3.5,1.49,0,0,0,0,0,0,0,0,0,0,3.5,0.0,0.0,0.0,0.0
331,1905,3.5,-0.17,1.34,-0.17,1.04,4.2,1,3.5,1.67,0,0,0,0,0,0,0,0,0,0,3.5,0.0,0.0,0.0,0.0
332,1907,21.17,-2.59,9.88,-2.59,1.038,25.44,1,21.2,8.54,0,0,0,0,0,0,0,0,0,0,21.2,0.0,0.0,0.0,0.0
333,1910,5.33,-0.26,2.05,-0.26,1.043,6.4,1,5.33,2.07,0,0,0,0,0,0,0,0,0,0,5.3333,0.0,0.0,0.0,0.0
334,1910,5.33,-0.26,2.05,-0.26,1.043,6.4,1,5.33,2.56,0,0,0,0,0,0,0,0,0,0,5.3333,0.0,0.0,0.0,0.0
335,1911,5.33,-0.26,2.05,-0.26,1.0425,6.4,1,5.33,1.52,0,0,0,0,0,0,0,0,0,0,5.3333,0.0,0.0,0.0,0.0
336,1917,201.59,102.73,102.73,-22.4,1.0535,242.2,1,201.83,66.43,0,0,0,0,0,0,0,0,0,0,201.8333,0.0,0.0,0.0,0.0
337,1918,201.59,35.35,102.73,-22.4,1.0490000000000002,242.2,1,201.83,43.43,0,0,0,0,0,0,0,0,0,0,201.8333,0.0,0.0,0.0,0.0
338,1919,201.59,34.05,102.73,-22.4,1.0490000000000002,242.2,1,201.83,33.77,0,0,0,0,0,0,0,0,0,0,201.8333,0.0,0.0,0.0,0.0
339,1926,2.6,-0.13,1.0,-0.13,1.04,3.12,1,2.6,0.77,0,0,0,0,0,0,0,0,0,0,2.6,0.0,0.0,0.0,0.0
340,1926,2.6,-0.13,1.0,-0.13,1.04,3.12,1,2.6,0.33,0,0,0,0,0,0,0,0,0,0,2.6,0.0,0.0,0.0,0.0
